TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.9166666666666666,0.0,0.08333333333333333,0.0,100.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.0,6403.5,4667.652006094713,0.0,0.05555555555555555,1100.0
TURN,LOW,LOW,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,280.0
TURN,LOW,LOW,0.8571428571428571,0.14285714285714285,0.0,0.0,150.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,1.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.25,0.0,0.0,1300.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.2,0.2,0.6,0.0,1624.25,1223.3475334098646,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6666666666666666,0.3333333333333333,0.0,0.0,856.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.0,1135.0,1938.5303711832837,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.5,0.0,0.0,10467.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,1.0,0.0,0.0,12596.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.875,0.125,0.0,0.0,11250.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,800.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.8,0.0,0.2,0.0,150.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,0.0,1.0,0.0,360.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.0,0.25,0.0,150.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6666666666666666,0.0,0.3333333333333333,0.0,4760.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.8,0.0,0.2,0.0,150.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,150.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.0,4250.25,5017.027026785883,0.0,0.07142857142857142,800.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6666666666666666,0.3333333333333333,0.0,0.0,150.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6666666666666666,0.3333333333333333,0.0,0.0,14333.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.0,0.25,0.0,500.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.0,0.25,0.0,500.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.9230769230769231,0.0,0.07692307692307693,0.0,5000.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,300.0
TURN,LOW,LOW,0.5,0.25,0.5,0.0,2093.6666666666665,1032.553558829687,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.4,0.4,0.2,0.0,2419.3333333333335,3034.262275340672,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,9538.5,1711.5,0.0,0.0,0.0
TURN,LOW,LOW,0.0,0.0,1.0,0.0,1300.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,0.0,1.0,0.0,3850.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.3333333333333333,0.0,0.6666666666666666,0.0,1843.5,1343.5,0.0,0.0,0.0
TURN,LOW,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.0,0.5,0.0,800.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.5,0.0,0.0,10467.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.15,0.1,0.0,5416.2,4092.46450931465,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,4843.5,4693.5,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.0,0.5,0.0,800.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,360.0
TURN,LOW,LOW,0.0,1.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6666666666666666,0.3333333333333333,0.0,0.0,9537.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.8888888888888888,0.0,0.1111111111111111,0.0,800.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,0.3333333333333333,0.0,0.0,320.0,0.0,0.0,0.6666666666666666,4063.5
TURN,LOW,LOW,0.0,0.5,0.0,0.5,7513.5,5082.5,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.5,0.0,0.0,3187.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.7,0.0,0.1,0.0,320.0,0.0,0.0,0.2,1987.5
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,0.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.0,0.5,0.0,320.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,1.0,0.0,0.0,666.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.0,0.25,0.0,2431.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.5,0.0,0.0,800.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,360.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.0,2159.25,3273.170739130484,0.0,0.0,0.0
TURN,LOW,LOW,0.8,0.2,0.0,0.0,500.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.5,0.0,0.5,0.0,150.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.0,1.0,0.0,0.0,3850.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,0.6666666666666666,0.3333333333333333,0.0,0.0,375.0,0.0,0.0,0.0,0.0
TURN,LOW,LOW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
